"strain" "primers" "time" "mean" "sd" "experiment_ID"
"4994-89A" "oRG52_oRG53" 4 0.281261256804484 0.0154728339425071 22
"4994-45D" "oRG50_oRG51" 0 0 NA 22
"4994-45D" "oRG50_oRG51" 1 0.951871992356946 0.0898767129398542 22
"4994-45D" "oRG50_oRG51" 2 1.00282874573694 0.111245761665497 22
"4994-45D" "oRG50_oRG51" 4 0.950891609636056 0.0609770959795763 22
"4994-45D" "oRG52_oRG53" 0 0 NA 22
"4994-45D" "oRG52_oRG53" 1 0.0486877973777137 0.00643158145754735 22
"4994-45D" "oRG52_oRG53" 2 0.165841192918628 0.0306678433461306 22
"4994-45D" "oRG52_oRG53" 4 0.337001616958109 0.031763755201941 22
"4518-13B" "oRG50_oRG51" 0 0 NA 23
"4518-13B" "oRG50_oRG51" 1 0.813729076841254 0.162426802573045 23
"4518-13B" "oRG50_oRG51" 2 0.920982278971892 0.138764750737566 23
"4518-13B" "oRG50_oRG51" 4 0.886392179447181 0.107993304415092 23
"4518-13B" "oRG52_oRG53" 0 0 NA 23
"4518-13B" "oRG52_oRG53" 1 0.0747171912862704 0.0217978425337621 23
"4518-13B" "oRG52_oRG53" 2 0.126608769176165 0.0340543840919732 23
"4518-13B" "oRG52_oRG53" 4 0.252513055370699 0.0456371645227737 23
"4822-3C" "oRG50_oRG51" 0 0 NA 23
"4822-3C" "oRG50_oRG51" 1 0.857292277198212 0.0864376309457115 23
"4822-3C" "oRG50_oRG51" 2 0.909549167280631 0.114446640122533 23
"4822-3C" "oRG50_oRG51" 4 0.955104982962882 0.102614345899841 23
"4822-3C" "oRG52_oRG53" 0 0 NA 23
"4822-3C" "oRG52_oRG53" 1 0.0638206075472976 0.00683043976756922 23
"4822-3C" "oRG52_oRG53" 2 0.311914402103387 0.0310302336363447 23
"4822-3C" "oRG52_oRG53" 4 0.634535771605137 0.109821737080682 23
"4994-45D" "oRG50_oRG51" 0 0 NA 23
"4994-45D" "oRG50_oRG51" 1 0.881417753107918 0.0889908396672357 23
"4994-45D" "oRG50_oRG51" 2 0.991143985964956 0.0646362701599685 23
"4994-45D" "oRG50_oRG51" 4 0.898050155181421 0.185630779496677 23
"4994-45D" "oRG52_oRG53" 0 0 NA 23
"4994-45D" "oRG52_oRG53" 1 0.068455218882706 0.0101420919010534 23
"4994-45D" "oRG52_oRG53" 2 0.254611274072062 0.0440331740940107 23
"4994-45D" "oRG52_oRG53" 4 0.406465603731931 0.124206149121809 23
"4994-89A" "oRG50_oRG51" 0 0 NA 23
"4994-89A" "oRG50_oRG51" 1 0.802051486881288 0.141725522103531 23
"4994-89A" "oRG50_oRG51" 2 0.9130968493987 0.0705314902714123 23
"4994-89A" "oRG50_oRG51" 4 0.925786354280475 0.0728003945946374 23
"4994-89A" "oRG52_oRG53" 0 0 NA 23
"4994-89A" "oRG52_oRG53" 1 0.0443962672236939 0.0157540910170634 23
"4994-89A" "oRG52_oRG53" 2 0.103739677350769 0.016678319429995 23
"4994-89A" "oRG52_oRG53" 4 0.205737408193061 0.0346331621363919 23
"4518-13B" "oRG50_oRG51" 0 0 NA 24
"4518-13B" "oRG50_oRG51" 1 1.03406667271361 0.11364434860804 24
"4518-13B" "oRG50_oRG51" 2 0.960977190273176 0.104884547684765 24
"4518-13B" "oRG50_oRG51" 4 0.944196556504955 0.12652510023477 24
"4518-13B" "oRG52_oRG53" 0 0 NA 24
"4518-13B" "oRG52_oRG53" 1 0.0475944276746998 0.00913367570865343 24
"4518-13B" "oRG52_oRG53" 2 0.16216142934313 0.0318325940219706 24
"4518-13B" "oRG52_oRG53" 4 0.354661269144977 0.0950818220939708 24
"4822-3C" "oRG50_oRG51" 0 0 NA 24
"4822-3C" "oRG50_oRG51" 1 0.89012775948548 0.117066421775236 24
"4822-3C" "oRG50_oRG51" 2 0.906006925242778 0.0637510975857404 24
"4822-3C" "oRG50_oRG51" 4 0.938260763547804 0.10035550222251 24
"4822-3C" "oRG52_oRG53" 0 0 NA 24
"4822-3C" "oRG52_oRG53" 1 0.0490273939123598 0.010446716709081 24
"4822-3C" "oRG52_oRG53" 2 0.169036132281693 0.0255925281465014 24
"4822-3C" "oRG52_oRG53" 4 0.4044825100412 0.0402314267418955 24
"4994-45D" "oRG50_oRG51" 0 0 NA 24
"4994-45D" "oRG50_oRG51" 1 0.910020505486424 0.15566139239456 24
"4994-45D" "oRG50_oRG51" 2 0.925263199210929 0.132781823095531 24
"4994-45D" "oRG50_oRG51" 4 0.894902801701756 0.129479078836327 24
"4994-45D" "oRG52_oRG53" 0 0 NA 24
"4994-45D" "oRG52_oRG53" 1 0.0621652502786259 0.0138842257048608 24
"4994-45D" "oRG52_oRG53" 2 0.158149203929074 0.0372836265593504 24
"4994-45D" "oRG52_oRG53" 4 0.2932484609755 0.0686751642782785 24
"4994-89A" "oRG50_oRG51" 0 0 NA 24
"4994-89A" "oRG50_oRG51" 1 0.805955324257836 0.125786454443116 24
"4994-89A" "oRG50_oRG51" 2 0.923075302470021 0.0743729386598368 24
"4994-89A" "oRG50_oRG51" 4 0.999840163297279 0.0774248757319514 24
"4994-89A" "oRG52_oRG53" 0 0 NA 24
"4994-89A" "oRG52_oRG53" 1 0.0501034217198391 0.0114248419525773 24
"4994-89A" "oRG52_oRG53" 2 0.141415962355285 0.0235329164895898 24
"4994-89A" "oRG52_oRG53" 4 0.329303684730645 0.057812154202018 24
